file	affiliations	country
paper302.pdf	Goldsmiths, University of London-Goldsmiths, University of London-Goldsmiths, University of London-Goldsmiths, University of London-Goldsmiths, University of London-Goldsmiths, University of London-Goldsmiths, University of London-Goldsmiths, University of London-Goldsmiths, University of London-Goldsmiths, University of London-Goldsmiths, University of London-Goldsmiths, University of London-Goldsmiths, University of London-Goldsmiths, University of London-Royal College of Art-Royal College of Art	UK-UK-UK-UK-UK-UK-UK-UK-UK
paper316.pdf	School of Interactive Arts and Technology-Simon Fraser University,-Simon Fraser University,	Canada
paper470.pdf	University of Washington-University of Washington-Health Research Institute-Northeastern University-Northeastern University	USA-USA-USA
paper458.pdf	Department of Informatics, University of California, Irvine-Department of Informatics, University of California, Irvine-Department of Informatics, University of California, Irvine	United States
paper328.pdf	University of Florida-University of Florida	Korea-USA-Korea-Korea
paper300.pdf	Stony Brook University-Stony Brook University-Stony Brook University-Stony Brook University-Stony Brook University-Stony Brook University-Stony Brook University-Stony Brook University-Stony Brook University-Stony Brook University	
paper466.pdf	School of Computing and Communications, Lancaster University, Lancaster,-School of Computing and Communications, Lancaster University, Lancaster,-School of Computing and Communications, Lancaster University, Lancaster,	UK
paper472.pdf	The Information School-University of Washington-University of Washington-School of Information Studies-Syracuse University-Syracuse University-The Information School-University of Washington-University of Washington	USA-USA-USA
paper314.pdf	Institute, Carnegie Mellon University-Institute, Carnegie Mellon University-Institute, Carnegie Mellon University-Institute, Carnegie Mellon University-Institute, Carnegie Mellon University-Institute, Carnegie Mellon University-Institute, Carnegie Mellon University-Institute, Carnegie Mellon University-Institute, Carnegie Mellon University-Institute, Carnegie Mellon University-Institute, Carnegie Mellon University-Institute, Carnegie Mellon University-Institute, Carnegie Mellon University-Institute, Carnegie Mellon University-Institute, Carnegie Mellon University-Institute, Carnegie Mellon University-Institute, Carnegie Mellon University-Institute, Carnegie Mellon University-Paul G. Allen School of Computer-Science, University of Washington-Science, University of Washington	
paper499.pdf	Infrastructuring of Support for University-School-Infrastructuring of Support for University-School-Infrastructuring of Support for University-School-Open Lab, Newcastle University-Open Lab, Newcastle University-Open Lab, Newcastle University-Open Lab, Newcastle University-Open Lab, Newcastle University-Open Lab, Newcastle University	UK-UK
paper658.pdf	UCL Interaction Centre,-Group, Computer Science-University College London,-University College London,-University College London,-UCL Interaction Centre,-University College London,-University College London,-University College London,-Dept., Universidad Carlos III de-Universidad Loyola	UK-UK
paper664.pdf	Queensland University of Technology-Queensland University of Technology-Queensland University of Technology-Queensland University of Technology-Queensland University of Technology-Queensland University of Technology	
paper102.pdf	University of Toulouse-University of Toulouse-University of Bristol-University of Bristol-HCI Lab-University of Manitoba-University of Manitoba-University of Toulouse-University of Toulouse	France-UK-Canada-France
paper116.pdf	The University of Melbourne-The University of Melbourne-The University of Melbourne-The University of Melbourne-The University of Melbourne-The University of Melbourne-The University of Melbourne-The University of Melbourne	Australia-Australia-Australia-Australia
paper670.pdf	Eindhoven University of Technology-Eindhoven University of Technology-Eindhoven University of Technology-Eindhoven University of Technology-Eindhoven University of Technology-Eindhoven University of Technology	Netherlands-Netherlands-Netherlands
paper076.pdf	Media Design School,-University of Auckland-University of Auckland-University of Bath-University of Bath-University of Auckland-University of Auckland-University of Auckland-University of Auckland	UK
paper062.pdf	University of Washington; University of Maryland, College Park; Montgomery Blair High School;-University of Washington; University of Maryland, College Park; Montgomery Blair High School;-University of Washington; University of Maryland, College Park; Montgomery Blair High School;-University of Washington; University of Maryland, College Park; Montgomery Blair High School;-University of Michigan; Singapore Management University-University of Michigan; Singapore Management University	
paper089.pdf	Google, Mountain View, CA,-†Google, Seattle, WA,	USA-USA-USA
paper248.pdf	University of Washington-University of Washington-University of Washington-University of Washington	
paper274.pdf	Google Pixel-Google-Google-Google-Google	
paper512.pdf	Worcester Polytechnic Institute	
