file	affiliations	country
p1702-zhouA.pdf	"Department of Computer Science, Dalhousie University, Halifax,-Department of Computer Science, Dalhousie University, Halifax,-Department of Computer Science, Dalhousie University, Halifax,"	Canada
p1674-chungA.pdf	"Human Centered Design & Engineering, Computer Science & Engineering, The Information School-Human Centered Design & Engineering, Computer Science & Engineering, The Information School-DUB Group, University of Washington-DUB Group, University of Washington-DUB Group, University of Washington"	USA
p1571-lesselA.pdf	Saarland University-Saarland University	Germany
p1843-girottoA.pdf	"School of Computing, Informatics,-Arizona State University-Arizona State University-Rory Meyers College of Nursing-New York University-New York University"	USA-USA
p1595-snow.pdf	University of Southampton-University of Southampton-University of Southampton-University of Southampton-University of Southampton-University of Southampton	UK-UK-UK
p1419-hoangA.pdf	"Microsoft Research Centre for SocialNUI, *Melbourne School of Health Sciences-Microsoft Research Centre for SocialNUI, *Melbourne School of Health Sciences-The University of Melbourne, Melbourne,-The University of Melbourne, Melbourne,"	Australia
p1518-sahibzadaA.pdf	"Bauhaus-Universität Weimar, Bauhausstr. ,  Weimar,"	Germany
p1726-johnsonA.pdf	"Google, Inc.-Google, Inc.-Google, Inc.-Google, Inc.-Northwestern University-Northwestern University"	USA-USA-USA
p1817-fraserA.pdf	"Autodesk Research-Design Lab, UC San Diego-Design Lab, UC San Diego"	USA
p1508-yoshinoA.pdf	Yamaguchi University-Yamaguchi University	Japan-Japan
p1743-wilsonA.pdf	"Glasgow Interactive Systems Section, School of Computing Science-University of Glasgow, G QQ-University of Glasgow, G QQ"	UK
p1731-ranasingheA.pdf	"Keio-NUS CUTE Center, Interactive & Digital Media Institute, National University of Singapore-Keio-NUS CUTE Center, Interactive & Digital Media Institute, National University of Singapore-Keio-NUS CUTE Center, Interactive & Digital Media Institute, National University of Singapore-Keio-NUS CUTE Center, Interactive & Digital Media Institute, National University of Singapore-School of Industrial Design & School of Interactive Computing, Georgia Institute of Technology-School of Industrial Design & School of Interactive Computing, Georgia Institute of Technology"	Singapore-USA
p1647-guiA.pdf	"Department of Informatics                                            School of Animation-Department of Informatics                                            School of Animation-University of California, Irvine                                           Shenzhen Polytechnic-University of California, Irvine                                           Shenzhen Polytechnic-networking  sites  such  as  Facebook  and  Twitter.  (e.g.-application  in  .  Like  Facebook,  WeChat  supports  a"	USA-China
